id,title,scan_url,card_type_id,card_rarity_id,card_set_id,type_id,card_number,set_raw,card_type_raw,pokemon_type_raw,rarity_raw
284,Rhydon,NULL,0,0,0,0,59,"Base Set 2","Pokémon - Stage 1",Fighting,Uncommon
285,Seaking,NULL,0,0,0,0,60,"Base Set 2","Pokémon - Basic",Water,Uncommon
286,Seel,NULL,0,0,0,0,61,"Base Set 2","Pokémon - Basic",Water,Uncommon
287,Tauros,NULL,0,0,0,0,62,"Base Set 2","Pokémon - Basic",Colorless,Uncommon
288,Wartortle,NULL,0,0,0,0,63,"Base Set 2","Pokémon - Stage 1",Water,Uncommon
289,Weepinbell,NULL,0,0,0,0,64,"Base Set 2","Pokémon - Stage 1",Grass,Uncommon
290,Abra,NULL,0,0,0,0,65,"Base Set 2","Pokémon - Basic",Psychic,Common
291,Bellsprout,NULL,0,0,0,0,66,"Base Set 2","Pokémon - Basic",Grass,Common
292,Bulbasaur,NULL,0,0,0,0,67,"Base Set 2","Pokémon - Basic",Grass,Common
293,Caterpie,NULL,0,0,0,0,68,"Base Set 2","Pokémon - Basic",Grass,Common
294,Charmander,NULL,0,0,0,0,69,"Base Set 2","Pokémon - Basic",Fire,Common
295,Cubone,NULL,0,0,0,0,70,"Base Set 2","Pokémon - Basic",Fighting,Common
296,Diglett,NULL,0,0,0,0,71,"Base Set 2","Pokémon - Basic",Fighting,Common
297,Doduo,NULL,0,0,0,0,72,"Base Set 2","Pokémon - Basic",Colorless,Common
298,Drowzee,NULL,0,0,0,0,73,"Base Set 2","Pokémon - Basic",Psychic,Common
299,Exeggcute,NULL,0,0,0,0,74,"Base Set 2","Pokémon - Basic",Grass,Common
300,Gastly,NULL,0,0,0,0,75,"Base Set 2","Pokémon - Basic",Psychic,Common
301,Goldeen,NULL,0,0,0,0,76,"Base Set 2","Pokémon - Basic",Water,Common
302,Jigglypuff,NULL,0,0,0,0,77,"Base Set 2","Pokémon - Basic",Colorless,Common
303,Machop,NULL,0,0,0,0,78,"Base Set 2","Pokémon - Basic",Fighting,Common
304,Magnemite,NULL,0,0,0,0,79,"Base Set 2","Pokémon - Basic",Lightning,Common
305,Meowth,NULL,0,0,0,0,80,"Base Set 2","Pokémon - Basic",Colorless,Common
306,Metapod,NULL,0,0,0,0,81,"Base Set 2","Pokémon - Stage 1",Grass,Common
307,"Nidoran Female",NULL,0,0,0,0,82,"Base Set 2","Pokémon - Basic",Grass,Common
308,"Nidoran Male",NULL,0,0,0,0,83,"Base Set 2","Pokémon - Basic",Grass,Common
309,Onix,NULL,0,0,0,0,84,"Base Set 2","Pokémon - Basic",Fighting,Common
310,Paras,NULL,0,0,0,0,85,"Base Set 2","Pokémon - Basic",Grass,Common
311,Pidgey,NULL,0,0,0,0,86,"Base Set 2","Pokémon - Basic",Colorless,Common
312,Pikachu,NULL,0,0,0,0,87,"Base Set 2","Pokémon - Basic",Lightning,Common
313,Poliwag,NULL,0,0,0,0,88,"Base Set 2","Pokémon - Basic",Water,Common
314,Rattata,NULL,0,0,0,0,89,"Base Set 2","Pokémon - Basic",Colorless,Common
315,Rhyhorn,NULL,0,0,0,0,90,"Base Set 2","Pokémon - Basic",Fighting,Common
316,Sandshrew,NULL,0,0,0,0,91,"Base Set 2","Pokémon - Basic",Fighting,Common
317,Spearow,NULL,0,0,0,0,92,"Base Set 2","Pokémon - Basic",Colorless,Common
318,Squirtle,NULL,0,0,0,0,93,"Base Set 2","Pokémon - Basic",Water,Common
319,Starmie,NULL,0,0,0,0,94,"Base Set 2","Pokémon - Stage 1",Water,Common
320,Staryu,NULL,0,0,0,0,95,"Base Set 2","Pokémon - Basic",Water,Common
321,Tangela,NULL,0,0,0,0,96,"Base Set 2","Pokémon - Basic",Grass,Common
322,Venonat,NULL,0,0,0,0,97,"Base Set 2","Pokémon - Basic",Grass,Common
323,Voltorb,NULL,0,0,0,0,98,"Base Set 2","Pokémon - Basic",Lightning,Common
324,Vulpix,NULL,0,0,0,0,99,"Base Set 2","Pokémon - Basic",Fire,Common
325,Weedle,NULL,0,0,0,0,100,"Base Set 2","Pokémon - Basic",Grass,Common
326,"Computer Search",NULL,0,0,0,0,101,"Base Set 2",Trainer,n/a,Rare
327,"Imposter Professor Oak",NULL,0,0,0,0,102,"Base Set 2",Trainer,n/a,Rare
328,"Item Finder",NULL,0,0,0,0,103,"Base Set 2",Trainer,n/a,Rare
329,Lass,NULL,0,0,0,0,104,"Base Set 2",Trainer,n/a,Rare
330,"Pokémon Breeder",NULL,0,0,0,0,105,"Base Set 2",Trainer,n/a,Rare
331,"Pokémon Trader",NULL,0,0,0,0,106,"Base Set 2",Trainer,n/a,Rare
332,"Scoop Up",NULL,0,0,0,0,107,"Base Set 2",Trainer,n/a,Rare
333,"Super Energy Removal",NULL,0,0,0,0,108,"Base Set 2",Trainer,n/a,Rare
334,Defender,NULL,0,0,0,0,109,"Base Set 2",Trainer,n/a,Uncommon
335,"Energy Retrieval",NULL,0,0,0,0,110,"Base Set 2",Trainer,n/a,Common
336,"Full Heal",NULL,0,0,0,0,111,"Base Set 2",Trainer,n/a,Uncommon
337,Maintenance,NULL,0,0,0,0,112,"Base Set 2",Trainer,n/a,Uncommon
338,PlusPower,NULL,0,0,0,0,113,"Base Set 2",Trainer,n/a,Uncommon
339,"Pokémon Center",NULL,0,0,0,0,114,"Base Set 2",Trainer,n/a,Uncommon
340,Pokédex,NULL,0,0,0,0,115,"Base Set 2",Trainer,n/a,Uncommon
341,"Professor Oak",NULL,0,0,0,0,116,"Base Set 2",Trainer,n/a,Uncommon
342,"Super Potion",NULL,0,0,0,0,117,"Base Set 2",Trainer,n/a,Uncommon
343,Bill,NULL,0,0,0,0,118,"Base Set 2",Trainer,n/a,Common
344,"Energy Removal",NULL,0,0,0,0,119,"Base Set 2",Trainer,n/a,Common
345,"Gust of Wind",NULL,0,0,0,0,120,"Base Set 2",Trainer,n/a,Common
346,"Poké Ball",NULL,0,0,0,0,121,"Base Set 2",Trainer,n/a,Common
347,Potion,NULL,0,0,0,0,122,"Base Set 2",Trainer,n/a,Common
348,Switch,NULL,0,0,0,0,123,"Base Set 2",Trainer,n/a,Common
349,"Double Colorless Energy",NULL,0,0,0,0,124,"Base Set 2",Trainer,n/a,Uncommon
350,"Fighting Energy",NULL,0,0,0,0,125,"Base Set 2","Energy - Basic Energy",n/a,Common
351,"Fire Energy",NULL,0,0,0,0,126,"Base Set 2","Energy - Basic Energy",n/a,Common
352,"Grass Energy",NULL,0,0,0,0,127,"Base Set 2","Energy - Basic Energy",n/a,Common
353,"Lightning Energy",NULL,0,0,0,0,128,"Base Set 2","Energy - Basic Energy",n/a,Common
354,"Psychic Energy",NULL,0,0,0,0,129,"Base Set 2","Energy - Basic Energy",n/a,Common
355,"Dark Alakazam",NULL,0,0,0,0,1,"Team Rocket","Pokémon - Stage 2",Psychic,"Rare Holo"
356,"Dark Arbok",NULL,0,0,0,0,2,"Team Rocket","Pokémon - Stage 1",Grass,"Rare Holo"
357,"Dark Blastoise",NULL,0,0,0,0,3,"Team Rocket","Pokémon - Stage 2",Water,"Rare Holo"
358,"Dark Charizard",NULL,0,0,0,0,4,"Team Rocket","Pokémon - Stage 2",Fire,"Rare Holo"
359,"Dark Dragonite",NULL,0,0,0,0,5,"Team Rocket","Pokémon - Stage 2",Colorless,"Rare Holo"
360,"Dark Dugtrio",NULL,0,0,0,0,6,"Team Rocket","Pokémon - Stage 1",Fighting,"Rare Holo"
361,"Dark Golbat",NULL,0,0,0,0,7,"Team Rocket","Pokémon - Stage 1",Grass,"Rare Holo"
362,"Dark Gyarados",NULL,0,0,0,0,8,"Team Rocket","Pokémon - Stage 1",Water,"Rare Holo"
363,"Dark Hypno",NULL,0,0,0,0,9,"Team Rocket","Pokémon - Stage 1",Psychic,"Rare Holo"
364,"Dark Machamp",NULL,0,0,0,0,10,"Team Rocket","Pokémon - Stage 2",Fighting,"Rare Holo"
365,"Dark Magneton",NULL,0,0,0,0,11,"Team Rocket","Pokémon - Stage 1",Lightning,"Rare Holo"
366,"Dark Slowbro",NULL,0,0,0,0,12,"Team Rocket","Pokémon - Stage 1",Psychic,"Rare Holo"
367,"Dark Vileplume",NULL,0,0,0,0,13,"Team Rocket","Pokémon - Stage 2",Grass,"Rare Holo"
368,"Dark Weezing",NULL,0,0,0,0,14,"Team Rocket","Pokémon - Stage 1",Grass,"Rare Holo"
369,"Here Comes Team Rocket!",NULL,0,0,0,0,15,"Team Rocket",Trainer,n/a,"Rare Holo"
370,"Rocket\'s Sneak Attack",NULL,0,0,0,0,16,"Team Rocket",Trainer,n/a,"Rare Holo"
371,"Rainbow Energy",NULL,0,0,0,0,17,"Team Rocket","Energy - Special Energy",n/a,"Rare Holo"
372,"Dark Alakazam",NULL,0,0,0,0,18,"Team Rocket","Pokémon - Stage 2",Psychic,Rare
373,"Dark Arbok",NULL,0,0,0,0,19,"Team Rocket","Pokémon - Stage 1",Grass,Rare
374,"Dark Blastoise",NULL,0,0,0,0,20,"Team Rocket","Pokémon - Stage 2",Water,Rare
375,"Dark Charizard",NULL,0,0,0,0,21,"Team Rocket","Pokémon - Stage 2",Fire,Rare
376,"Dark Dragonite",NULL,0,0,0,0,22,"Team Rocket","Pokémon - Stage 2",Colorless,Rare
377,"Dark Dugtrio",NULL,0,0,0,0,23,"Team Rocket","Pokémon - Stage 1",Fighting,Rare
378,"Dark Golbat",NULL,0,0,0,0,24,"Team Rocket","Pokémon - Stage 1",Grass,Rare
379,"Dark Gyarados",NULL,0,0,0,0,25,"Team Rocket","Pokémon - Stage 1",Water,Rare
380,"Dark Hypno",NULL,0,0,0,0,26,"Team Rocket","Pokémon - Stage 1",Psychic,Rare
381,"Dark Machamp",NULL,0,0,0,0,27,"Team Rocket","Pokémon - Stage 2",Fighting,Rare
382,"Dark Magneton",NULL,0,0,0,0,28,"Team Rocket","Pokémon - Stage 1",Lightning,Rare
383,"Dark Slowbro",NULL,0,0,0,0,29,"Team Rocket","Pokémon - Stage 1",Psychic,Rare
384,"Dark Vileplume",NULL,0,0,0,0,30,"Team Rocket","Pokémon - Stage 2",Grass,Rare
385,"Dark Weezing",NULL,0,0,0,0,31,"Team Rocket","Pokémon - Stage 1",Grass,Rare
386,"Dark Charmeleon",NULL,0,0,0,0,32,"Team Rocket","Pokémon - Stage 1",Fire,Uncommon
387,"Dark Dragonair",NULL,0,0,0,0,33,"Team Rocket","Pokémon - Stage 1",Colorless,Uncommon
388,"Dark Electrode",NULL,0,0,0,0,34,"Team Rocket","Pokémon - Stage 1",Lightning,Uncommon
389,"Dark Flareon",NULL,0,0,0,0,35,"Team Rocket","Pokémon - Stage 1",Fire,Uncommon
390,"Dark Gloom",NULL,0,0,0,0,36,"Team Rocket","Pokémon - Stage 1",Grass,Uncommon
391,"Dark Golduck",NULL,0,0,0,0,37,"Team Rocket","Pokémon - Stage 1",Water,Uncommon
392,"Dark Jolteon",NULL,0,0,0,0,38,"Team Rocket","Pokémon - Stage 1",Lightning,Uncommon
393,"Dark Kadabra",NULL,0,0,0,0,39,"Team Rocket","Pokémon - Stage 1",Psychic,Uncommon
394,"Dark Machoke",NULL,0,0,0,0,40,"Team Rocket","Pokémon - Stage 1",Fighting,Uncommon
395,"Dark Muk",NULL,0,0,0,0,41,"Team Rocket","Pokémon - Stage 1",Grass,Uncommon
396,"Dark Persian",NULL,0,0,0,0,42,"Team Rocket","Pokémon - Stage 1",Colorless,Uncommon
397,"Dark Primeape",NULL,0,0,0,0,43,"Team Rocket","Pokémon - Stage 1",Fighting,Uncommon
398,"Dark Rapidash",NULL,0,0,0,0,44,"Team Rocket","Pokémon - Stage 1",Fire,Uncommon
399,"Dark Vaporeon",NULL,0,0,0,0,45,"Team Rocket","Pokémon - Stage 1",Water,Uncommon
400,"Dark Wartortle",NULL,0,0,0,0,46,"Team Rocket","Pokémon - Stage 1",Water,Uncommon
401,Magikarp,NULL,0,0,0,0,47,"Team Rocket","Pokémon - Basic",Water,Uncommon
402,Porygon,NULL,0,0,0,0,48,"Team Rocket","Pokémon - Basic",Colorless,Uncommon
403,Abra,NULL,0,0,0,0,49,"Team Rocket","Pokémon - Basic",Psychic,Common
404,Charmander,NULL,0,0,0,0,50,"Team Rocket","Pokémon - Basic",Fire,Common
405,"Dark Raticate",NULL,0,0,0,0,51,"Team Rocket","Pokémon - Stage 1",Colorless,Common
406,Diglett,NULL,0,0,0,0,52,"Team Rocket","Pokémon - Basic",Fighting,Common
407,Dratini,NULL,0,0,0,0,53,"Team Rocket","Pokémon - Basic",Colorless,Common
408,Drowzee,NULL,0,0,0,0,54,"Team Rocket","Pokémon - Basic",Psychic,Common
409,Eevee,NULL,0,0,0,0,55,"Team Rocket","Pokémon - Basic",Colorless,Common
410,Ekans,NULL,0,0,0,0,56,"Team Rocket","Pokémon - Basic",Grass,Common
411,Grimer,NULL,0,0,0,0,57,"Team Rocket","Pokémon - Basic",Grass,Common
412,Koffing,NULL,0,0,0,0,58,"Team Rocket","Pokémon - Basic",Grass,Common
413,Machop,NULL,0,0,0,0,59,"Team Rocket","Pokémon - Basic",Fighting,Common
414,Magnemite,NULL,0,0,0,0,60,"Team Rocket","Pokémon - Basic",Lightning,Common
415,Mankey,NULL,0,0,0,0,61,"Team Rocket","Pokémon - Basic",Fighting,Common
416,Meowth,NULL,0,0,0,0,62,"Team Rocket","Pokémon - Basic",Colorless,Common
417,Oddish,NULL,0,0,0,0,63,"Team Rocket","Pokémon - Basic",Grass,Common
418,Ponyta,NULL,0,0,0,0,64,"Team Rocket","Pokémon - Basic",Fire,Common
419,Psyduck,NULL,0,0,0,0,65,"Team Rocket","Pokémon - Basic",Water,Common
420,Rattata,NULL,0,0,0,0,66,"Team Rocket","Pokémon - Basic",Colorless,Common
421,Slowpoke,NULL,0,0,0,0,67,"Team Rocket","Pokémon - Basic",Psychic,Common
422,Squirtle,NULL,0,0,0,0,68,"Team Rocket","Pokémon - Basic",Water,Common
423,Voltorb,NULL,0,0,0,0,69,"Team Rocket","Pokémon - Basic",Lightning,Common
424,Zubat,NULL,0,0,0,0,70,"Team Rocket","Pokémon - Basic",Grass,Common
425,"Here Comes Team Rocket!",NULL,0,0,0,0,71,"Team Rocket",Trainer,n/a,Rare
426,"Rocket\'s Sneak Attack",NULL,0,0,0,0,72,"Team Rocket",Trainer,n/a,Rare
427,"The Boss\'s Way",NULL,0,0,0,0,73,"Team Rocket",Trainer,n/a,Uncommon
428,Challenge!,NULL,0,0,0,0,74,"Team Rocket",Trainer,n/a,Uncommon
429,Digger,NULL,0,0,0,0,75,"Team Rocket",Trainer,n/a,Uncommon
430,"Imposter Oak\'s Revenge",NULL,0,0,0,0,76,"Team Rocket",Trainer,n/a,Uncommon
431,"Nightly Garbage Run",NULL,0,0,0,0,77,"Team Rocket",Trainer,n/a,Uncommon
432,"Goop Gas Attack",NULL,0,0,0,0,78,"Team Rocket",Trainer,n/a,Common
433,Sleep!,NULL,0,0,0,0,79,"Team Rocket",Trainer,n/a,Common
434,"Rainbow Energy",NULL,0,0,0,0,80,"Team Rocket","Energy - Special Energy",n/a,Rare
435,"Full Heal",NULL,0,0,0,0,81,"Team Rocket","Energy - Special Energy",n/a,Uncommon
436,"Potion Energy",NULL,0,0,0,0,82,"Team Rocket","Energy - Special Energy",n/a,Uncommon
437,"Blaine\'s Moltres",NULL,0,0,0,0,1,"Gym Heroes","Pokémon - Basic",Fire,"Rare Holo"
438,"Brock\'s Rhydon",NULL,0,0,0,0,2,"Gym Heroes","Pokémon - Stage 1",Fighting,"Rare Holo"
439,"Erika\'s Clefable",NULL,0,0,0,0,3,"Gym Heroes","Pokémon - Stage 1",Colorless,"Rare Holo"
440,"Erika\'s Dragonair",NULL,0,0,0,0,4,"Gym Heroes","Pokémon - Stage 1",Colorless,"Rare Holo"
441,"Erika\'s Vileplume",NULL,0,0,0,0,5,"Gym Heroes","Pokémon - Stage 2",Grass,"Rare Holo"
442,"Lt. Surge\'s Electabuzz",NULL,0,0,0,0,6,"Gym Heroes","Pokémon - Basic",Lightning,"Rare Holo"
443,"Lt. Surge\'s Fearow",NULL,0,0,0,0,7,"Gym Heroes","Pokémon - Stage 1",Colorless,"Rare Holo"
444,"Lt. Surge\'s Magneton",NULL,0,0,0,0,8,"Gym Heroes","Pokémon - Stage 1",Lightning,"Rare Holo"
445,"Misty\'s Seadra",NULL,0,0,0,0,9,"Gym Heroes","Pokémon - Stage 1",Water,"Rare Holo"
446,"Misty\'s Tentacruel",NULL,0,0,0,0,10,"Gym Heroes","Pokémon - Stage 1",Water,"Rare Holo"
447,"Rocket\'s Hitmonchan",NULL,0,0,0,0,11,"Gym Heroes","Pokémon - Basic",Fighting,"Rare Holo"
448,"Rocket\'s Moltres",NULL,0,0,0,0,12,"Gym Heroes","Pokémon - Basic",Fire,"Rare Holo"
449,"Rocket\'s Scyther",NULL,0,0,0,0,13,"Gym Heroes","Pokémon - Basic",Grass,"Rare Holo"
450,"Sabrina\'s Gengar",NULL,0,0,0,0,14,"Gym Heroes","Pokémon - Stage 2",Psychic,"Rare Holo"
451,Brock,NULL,0,0,0,0,15,"Gym Heroes",Trainer,n/a,"Rare Holo"
452,Erika,NULL,0,0,0,0,16,"Gym Heroes",Trainer,n/a,"Rare Holo"
453,"Lt. Surge",NULL,0,0,0,0,17,"Gym Heroes",Trainer,n/a,"Rare Holo"
454,Misty,NULL,0,0,0,0,18,"Gym Heroes",Trainer,n/a,"Rare Holo"
455,"The Rocket\'s Trap",NULL,0,0,0,0,19,"Gym Heroes",Trainer,n/a,"Rare Holo"
456,"Brock\'s Golem",NULL,0,0,0,0,20,"Gym Heroes","Pokémon - Stage 2",Fighting,Rare
457,"Brock\'s Onix",NULL,0,0,0,0,21,"Gym Heroes","Pokémon - Basic",Fighting,Rare
458,"Brock\'s Rhyhorn",NULL,0,0,0,0,22,"Gym Heroes","Pokémon - Basic",Fighting,Rare
459,"Brock\'s Sandslash",NULL,0,0,0,0,23,"Gym Heroes","Pokémon - Stage 1",Fighting,Rare
460,"Brock\'s Zubat",NULL,0,0,0,0,24,"Gym Heroes","Pokémon - Basic",Grass,Rare
461,"Erika\'s Clefairy",NULL,0,0,0,0,25,"Gym Heroes","Pokémon - Basic",Colorless,Rare
462,"Erika\'s Victreebel",NULL,0,0,0,0,26,"Gym Heroes","Pokémon - Stage 2",Grass,Rare
463,"Lt. Surge\'s Electabuzz",NULL,0,0,0,0,27,"Gym Heroes","Pokémon - Basic",Lightning,Rare
464,"Lt. Surge\'s Raichu",NULL,0,0,0,0,28,"Gym Heroes","Pokémon - Stage 1",Lightning,Rare
465,"Misty\'s Cloyster",NULL,0,0,0,0,29,"Gym Heroes","Pokémon - Stage 1",Water,Rare
466,"Misty\'s Goldeen",NULL,0,0,0,0,30,"Gym Heroes","Pokémon - Basic",Water,Rare
467,"Misty\'s Poliwrath",NULL,0,0,0,0,31,"Gym Heroes","Pokémon - Stage 2",Water,Rare
468,"Misty\'s Tentacool",NULL,0,0,0,0,32,"Gym Heroes","Pokémon - Basic",Water,Rare
469,"Rocket\'s Snorlax",NULL,0,0,0,0,33,"Gym Heroes","Pokémon - Basic",Colorless,Rare
470,"Sabrina\'s Venomoth",NULL,0,0,0,0,34,"Gym Heroes","Pokémon - Stage 1",Grass,Rare
471,"Blaine\'s Growlithe",NULL,0,0,0,0,35,"Gym Heroes","Pokémon - Basic",Fire,Uncommon
472,"Blaine\'s Kangaskhan",NULL,0,0,0,0,36,"Gym Heroes","Pokémon - Basic",Colorless,Uncommon
473,"Blaine\'s Magmar",NULL,0,0,0,0,37,"Gym Heroes","Pokémon - Basic",Fire,Uncommon
474,"Brock\'s Geodude",NULL,0,0,0,0,38,"Gym Heroes","Pokémon - Basic",Fighting,Uncommon
475,"Brock\'s Golbat",NULL,0,0,0,0,39,"Gym Heroes","Pokémon - Stage 1",Grass,Uncommon
476,"Brock\'s Graveler",NULL,0,0,0,0,40,"Gym Heroes","Pokémon - Stage 1",Fighting,Uncommon
477,"Brock\'s Lickitung",NULL,0,0,0,0,41,"Gym Heroes","Pokémon - Basic",Colorless,Uncommon
478,"Erika\'s Dratini",NULL,0,0,0,0,42,"Gym Heroes","Pokémon - Basic",Colorless,Uncommon
479,"Erika\'s Exeggcute",NULL,0,0,0,0,43,"Gym Heroes","Pokémon - Basic",Grass,Uncommon
480,"Erika\'s Exeggutor",NULL,0,0,0,0,44,"Gym Heroes","Pokémon - Stage 1",Grass,Uncommon
481,"Erika\'s Gloom",NULL,0,0,0,0,45,"Gym Heroes","Pokémon - Stage 1",Grass,Uncommon
482,"Erika\'s Gloom",NULL,0,0,0,0,46,"Gym Heroes","Pokémon - Stage 1",Grass,Uncommon
483,"Erika\'s Oddish",NULL,0,0,0,0,47,"Gym Heroes","Pokémon - Basic",Grass,Uncommon
484,"Erika\'s Weepinbell",NULL,0,0,0,0,48,"Gym Heroes","Pokémon - Stage 1",Grass,Uncommon
485,"Erika\'s Weepinbell",NULL,0,0,0,0,49,"Gym Heroes","Pokémon - Stage 1",Grass,Uncommon
486,"Lt. Surge\'s Magnemite",NULL,0,0,0,0,50,"Gym Heroes","Pokémon - Basic",Lightning,Uncommon
487,"Lt. Surge\'s Raticate",NULL,0,0,0,0,51,"Gym Heroes","Pokémon - Stage 1",Colorless,Uncommon
488,"Lt. Surge\'s Spearow",NULL,0,0,0,0,52,"Gym Heroes","Pokémon - Basic",Colorless,Uncommon
489,"Misty\'s Poliwhirl",NULL,0,0,0,0,53,"Gym Heroes","Pokémon - Stage 1",Water,Uncommon
490,"Misty\'s Psyduck",NULL,0,0,0,0,54,"Gym Heroes","Pokémon - Basic",Water,Uncommon
491,"Misty\'s Seaking",NULL,0,0,0,0,55,"Gym Heroes","Pokémon - Stage 1",Water,Uncommon
492,"Misty\'s Starmie",NULL,0,0,0,0,56,"Gym Heroes","Pokémon - Stage 1",Water,Uncommon
493,"Misty\'s Tentacool",NULL,0,0,0,0,57,"Gym Heroes","Pokémon - Basic",Water,Uncommon
494,"Sabrina\'s Haunter",NULL,0,0,0,0,58,"Gym Heroes","Pokémon - Stage 1",Psychic,Uncommon
495,"Sabrina\'s Jynx",NULL,0,0,0,0,59,"Gym Heroes","Pokémon - Basic",Psychic,Uncommon
496,"Sabrina\'s Slowbro",NULL,0,0,0,0,60,"Gym Heroes","Pokémon - Stage 1",Psychic,Uncommon
497,"Blaine\'s Charmander",NULL,0,0,0,0,61,"Gym Heroes","Pokémon - Basic",Fire,Common
498,"Blaine\'s Growlithe",NULL,0,0,0,0,62,"Gym Heroes","Pokémon - Basic",Fire,Common
499,"Blaine\'s Ponyta",NULL,0,0,0,0,63,"Gym Heroes","Pokémon - Basic",Fire,Common
500,"Blaine\'s Tauros",NULL,0,0,0,0,64,"Gym Heroes","Pokémon - Basic",Colorless,Common
501,"Blaine\'s Vulpix",NULL,0,0,0,0,65,"Gym Heroes","Pokémon - Basic",Fire,Common
502,"Brock\'s Geodude",NULL,0,0,0,0,66,"Gym Heroes","Pokémon - Basic",Fighting,Common
503,"Brock\'s Mankey",NULL,0,0,0,0,67,"Gym Heroes","Pokémon - Basic",Fighting,Common
504,"Brock\'s Mankey",NULL,0,0,0,0,68,"Gym Heroes","Pokémon - Basic",Fighting,Common
505,"Brock\'s Onix",NULL,0,0,0,0,69,"Gym Heroes","Pokémon - Basic",Fighting,Common
506,"Brock\'s Rhyhorn",NULL,0,0,0,0,70,"Gym Heroes","Pokémon - Basic",Fighting,Common
507,"Brock\'s Sandshrew",NULL,0,0,0,0,71,"Gym Heroes","Pokémon - Basic",Fighting,Common
508,"Brock\'s Sandshrew",NULL,0,0,0,0,72,"Gym Heroes","Pokémon - Basic",Fighting,Common
509,"Brock\'s Vulpix",NULL,0,0,0,0,73,"Gym Heroes","Pokémon - Basic",Fire,Common
510,"Brock\'s Zubat",NULL,0,0,0,0,74,"Gym Heroes","Pokémon - Basic",Grass,Common
511,"Erika\'s Bellsprout",NULL,0,0,0,0,75,"Gym Heroes","Pokémon - Basic",Grass,Common
512,"Erika\'s Bellsprout",NULL,0,0,0,0,76,"Gym Heroes","Pokémon - Basic",Grass,Common
513,"Erika\'s Exeggcute",NULL,0,0,0,0,77,"Gym Heroes","Pokémon - Basic",Grass,Common
514,"Erika\'s Oddish",NULL,0,0,0,0,78,"Gym Heroes","Pokémon - Basic",Grass,Common
515,"Erika\'s Tangela",NULL,0,0,0,0,79,"Gym Heroes","Pokémon - Basic",Grass,Common
516,"Lt. Surge\'s Magnemite",NULL,0,0,0,0,80,"Gym Heroes","Pokémon - Basic",Lightning,Common
517,"Lt. Surge\'s Pikachu",NULL,0,0,0,0,81,"Gym Heroes","Pokémon - Basic",Lightning,Common
518,"Lt. Surge\'s Rattata",NULL,0,0,0,0,82,"Gym Heroes","Pokémon - Basic",Colorless,Common
519,"Lt. Surge\'s Spearow",NULL,0,0,0,0,83,"Gym Heroes","Pokémon - Basic",Colorless,Common
520,"Lt. Surge\'s Voltorb",NULL,0,0,0,0,84,"Gym Heroes","Pokémon - Basic",Lightning,Common
521,"Misty\'s Goldeen",NULL,0,0,0,0,85,"Gym Heroes","Pokémon - Basic",Water,Common
522,"Misty\'s Horsea",NULL,0,0,0,0,86,"Gym Heroes","Pokémon - Basic",Water,Common
523,"Misty\'s Poliwag",NULL,0,0,0,0,87,"Gym Heroes","Pokémon - Basic",Water,Common
524,"Misty\'s Seel",NULL,0,0,0,0,88,"Gym Heroes","Pokémon - Basic",Water,Common
525,"Misty\'s Shellder",NULL,0,0,0,0,89,"Gym Heroes","Pokémon - Basic",Water,Common
526,"Misty\'s Staryu",NULL,0,0,0,0,90,"Gym Heroes","Pokémon - Basic",Water,Common
527,"Sabrina\'s Abra",NULL,0,0,0,0,91,"Gym Heroes","Pokémon - Basic",Psychic,Common
528,"Sabrina\'s Drowzee",NULL,0,0,0,0,92,"Gym Heroes","Pokémon - Basic",Psychic,Common
529,"Sabrina\'s Gastly",NULL,0,0,0,0,93,"Gym Heroes","Pokémon - Basic",Psychic,Common
530,"Sabrina\'s Mr. Mime",NULL,0,0,0,0,94,"Gym Heroes","Pokémon - Basic",Psychic,Common
531,"Sabrina\'s Slowpoke",NULL,0,0,0,0,95,"Gym Heroes","Pokémon - Basic",Psychic,Common
532,"Sabrina\'s Venonat",NULL,0,0,0,0,96,"Gym Heroes","Pokémon - Basic",Grass,Common
533,"Blaine\'s Quiz #1",NULL,0,0,0,0,97,"Gym Heroes",Trainer,n/a,Rare
534,Brock,NULL,0,0,0,0,98,"Gym Heroes",Trainer,n/a,Rare
535,Charity,NULL,0,0,0,0,99,"Gym Heroes",Trainer,n/a,Rare
536,Erika,NULL,0,0,0,0,100,"Gym Heroes",Trainer,n/a,Rare
537,"Lt. Surge",NULL,0,0,0,0,101,"Gym Heroes",Trainer,n/a,Rare
538,Misty,NULL,0,0,0,0,102,"Gym Heroes",Trainer,n/a,Rare
539,"No Removal Gym",NULL,0,0,0,0,103,"Gym Heroes",Trainer,n/a,Rare
540,"The Rocket\'s Training Gym",NULL,0,0,0,0,104,"Gym Heroes",Trainer,n/a,Rare
541,"Blaine\'s Last Resort",NULL,0,0,0,0,105,"Gym Heroes",Trainer,n/a,Uncommon
542,"Brock\'s Training Method",NULL,0,0,0,0,106,"Gym Heroes",Trainer,n/a,Uncommon
543,"Celadon City Gym",NULL,0,0,0,0,107,"Gym Heroes",Trainer,n/a,Uncommon
544,"Cerulean City Gym",NULL,0,0,0,0,108,"Gym Heroes",Trainer,n/a,Uncommon
545,"Erika\'s Maids",NULL,0,0,0,0,109,"Gym Heroes",Trainer,n/a,Uncommon
546,"Erika\'s Perfume",NULL,0,0,0,0,110,"Gym Heroes",Trainer,n/a,Uncommon
